petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1429517,"Yves Gagnon,"victory","http://api.change.org/petitions/yves-gagnon-canadian-ambassador-to-cuba-please-help-free-justine-davis-so-she-can-come-home-to-canada-for-her-son-s-funeral-this-saturday","<p><span>On December 23,"MP,"Cuban Ambassador to Canada",,,"Put pressure on the Cuban Government to release Justine Davis",39271,"//d22r54gnmuhwmk.cloudfront.net/photos/2/pz/lk/kUPzLkKeezUIwOs-556x313-cropped.jpg",null,50000,2014-02-05T03,2015-02-05T23,Joseph-Quincy,Chance,"""http://api.change.org/u/68229502""",null,null
