petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1244445,"Town of Shediac Accomodate parks for kids with special needs","open","http://api.change.org/petitions/town-of-shediac-accomodate-parks-for-kids-with-special-needs","<p>We have nothing for kids with special needs. I think we NEED to add onto the parks we have to accomodate kids with disabilities who are in wheelchairs!! Every child,,,"Add to the park to accomodate kids with special needs\r\n",80,"//d22r54gnmuhwmk.cloudfront.net/photos/4/yk/lt/WaYKltGNSeLRlGu-556x313-cropped.jpg",null,100,2013-07-31T22,2014-07-31T23,Crystal-Rose,Leger,"""http://api.change.org/u/5838217""",null,null
