petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1298903,"Rockstar Games DON'T MAKE ANY VERSION OF GTA V","open","http://api.change.org/petitions/rockstar-games-don-t-make-any-version-of-gta-v","<p>Because fuck everyone</p>",,,"DON'T MAKE ANY VERSION OF GTA V\n",20,"//d22r54gnmuhwmk.cloudfront.net/app-assets/petitions/show/default_petition-2dea4f8fdd8a3fa93201db8b1c7cf36d.png",null,100,2013-09-12T03,2014-09-12T23,Hayden,S,"""http://api.change.org/u/17382849""",null,null
