petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

813276,"Have third parties represented in the 2016 Presidential election debates.","open","http://api.change.org/petitions/have-third-parties-represented-in-the-2016-presidential-election-debates","<p>Millions of voters get their information about the presidential candidates by watching the debates.</p>\r\n<p>As it stands right now the Commission on Presidential Debates was established by Democratic and Republican parties - they have kept third parties out while the people of this country want them in. Please sign the petition and have your voice heard.</p>\r\n<p>Both Democrats and Republicans intentionally ignore the deep problems and corruption facing our government out of deference to the financial elites that keep them in power. <strong>Citizens United</strong> being passed with both parties at the helm was a huge red flag that our democracy is being <strong>eroded by both parties</strong>.</p>\r\n<p>Because our electoral system is created to favor a two party system,"The Commission on Presidential Debates 2016",,,"As it stands right now the Commission on Presidential Debates was established by Democratic and Republican parties - you have kept third parties out while the people of this country want them in. \r\n\r\nIts time we have a new conversation in this country and that means new ideas and visions in politics. Maybe its time the people create a new platform for Presidential debates that represent the voice of the people in this country - not the parties.",524,"//d22r54gnmuhwmk.cloudfront.net/photos/5/uf/py/zSUfPyRVVUbOBgH-556x313-cropped.jpg","Women's Rights",150000,2012-10-21T09,2016-10-03T23,Debo,Grim,"""http://api.change.org/u/debo""",null,null
