petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1305444,"Stop selling \"Dead Dog on a Chain\"  Halloween prop by CusCus Costumes Boycott stores carrying CusCus Halloween Costumes.","open","http://api.change.org/petitions/stop-selling-dead-dog-on-a-chain-halloween-prop-by-cuscus-costumes-boycott-stores-carrying-cuscus-halloween-costumes","<p>To portray to children and teens that it is acceptable to represent animal torture and abuse on Halloween is inappropriate. As a society we need to stand up against any portrayal or act of abuse towards animals. Animal abuse is rampant in the United States. By requesting discontinuing the sale of this prop and others like it,,,"Boycott stores carrying CusCus Halloween Costumes.\r\n",19,"//d22r54gnmuhwmk.cloudfront.net/photos/3/mo/yp/hOMOypRJfpiUSpy-556x313-cropped.jpg",null,100,2013-09-17T14,2014-09-17T23,Dana,Drake,"""http://api.change.org/u/2888643""",null,null
