petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1518576,"WE WANT STEFAN SALVATORE BACK IN TVD Let's bring Stefan back!","open","http://api.change.org/petitions/we-want-stefan-salvatore-back-in-tvd-let-s-bring-stefan-back","<p>I guess you all know that in last episode (5x21) of The Vampire Diaries our lovely vampire Stefan Salvatore died. And we all want him back,,,"Let's bring Stefan back!",47,"//d22r54gnmuhwmk.cloudfront.net/photos/4/xe/nt/wiXENTYMpJcWQQA-556x313-cropped.jpg",null,100,2014-05-10T00,2015-05-10T23,Helper,HQ,"""http://api.change.org/u/92951408""",null,null
