petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1458500,"Tri-Cities Media Ban all media including TV,"open","http://api.change.org/petitions/tri-cities-media-ban-all-media-including-tv-radio-and-newspaper-from-publishing-about-crawford-lamka","<p>In recent publications,,,"Ban all media including TV,343,"//d22r54gnmuhwmk.cloudfront.net/photos/7/tt/oj/GBTToJtFtcDixsx-556x313-cropped.jpg",null,500,2014-03-07T17,2015-03-07T23,amy,freund,"""http://api.change.org/u/84909783""",null,null
