petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1228530,"World Governments and Leaders Boycott Sochi Olympics over Human Rights violations by Putin's regime","open","http://api.change.org/petitions/world-governments-and-leaders-boycott-sochi-olympics-over-human-rights-violations-by-putin-s-regime","<p>Herewith we,,,"Boycott Sochi Olympics over Human Rights violations by Putin's regime\r\n\r\nHerewith we,297,"//d22r54gnmuhwmk.cloudfront.net/photos/3/da/pi/LCdapijyMoeirQP-556x313-cropped.jpg","Human Rights",500,2013-07-19T13,2014-12-31T23,Alissa,Nedossekina,"""http://api.change.org/u/22269391""",null,null
