petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1432400,"Julie Plec and All The Writers of The Originals and The Vampire Diaries We Will Never Give Up On Klaroline However Long It Takes Because Anyone Capable Of Love Is Capable Of being Saved","open","http://api.change.org/petitions/julie-plec-and-all-the-writers-of-the-originals-and-the-vampire-diaries-we-will-never-give-up-on-klaroline-however-long-it-takes-because-anyone-capable-of-love-is-capable-of-being-saved","<p><em>Dear The CW Network,,,"Dear The CW Network,107,"//d22r54gnmuhwmk.cloudfront.net/photos/2/yd/pq/mSyDpqYbUglWMfL-556x313-cropped.jpg",null,20000,2014-02-08T09,2015-02-08T23,Jill,,"""http://api.change.org/u/26947680""",null,null
