petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1507145,"FEDERAL GOVERNMENT OF NIGERIA End ASUP & COESU STRIKE NOW","open","http://api.change.org/petitions/federal-government-of-nigeria-end-asup-coesu-strike-now","<p class=\"MsoNormal\">Uduh Ugochukwu a final year Polytechnic student having seen the lives of two of his vibrant classmates cut short in a space of 7 days due to the lingering ASUP &amp; COESU strike Joins the campaign #EndASUPstrikeNow with all other Nigerian Polytechnic &amp; Colleges of Education Students</p>\r\n<p class=\"MsoNormal\">\u00a0</p>\r\n<p class=\"MsoNormal\">Polytechnic students across Nigeria has been at have been at home for almost a year starting from April 29th when the 7days warning strike came to an end and the \u00a0Academic Staff Union Of Polytechnics (ASUP) proceeded to an indefinite strike producing a 13 point demand that they wanted the FG to Look into. Ranging from the re negotiation of the 2001 agreement between her ad FG that was due in 2009 and movement to CONTISS 15 salary scale for their workers on the lower care lasted among others.</p>\r\n<p class=\"MsoNormal\">\u00a0</p>\r\n<p class=\"MsoNormal\">During Negotiation the FG asked ASUP to pick out 4 most pressing issues that needed attention most so that they can tackle as a sign to show that they are committed to negotiating with ASUP. Of the Four items Chosen only the establishment of Governing Councils for the Polytechnic which is more or less a political exercise which is used to settle the different political interest that arise from the party of different alliance was completed 100%.</p>\r\n<p class=\"MsoNormal\">\u00a0</p>\r\n<p class=\"MsoNormal\">In the last 220 days that the polytechnics has been on strike,,,"End ASUP & COESU STRIKE Now",9,"//d22r54gnmuhwmk.cloudfront.net/app-assets/petitions/show/default_petition-2dea4f8fdd8a3fa93201db8b1c7cf36d.png",null,100,2014-05-03T13,2015-05-03T23,ugo,uduh,"""http://api.change.org/u/91531970""",null,null
