petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1502025,"President of the United States Rescue the 230 School girls who were kidnapped in Nigeria","open","http://api.change.org/petitions/president-of-the-united-states-rescue-the-230-school-girls-who-were-kidnapped-in-nigeria","<p>230 School girls were kidnapped from their dormitory by the terrorist group Boko Haram.\u00a0 These girls were studying for their exams and in the middle of the night armed men ripped them from their beds.\u00a0 Educating girls will save the world and now we must save these girls.\u00a0 The future of Nigeria depends on the rescue of all of these girls and the stabilization of the country.</p>",,,"Rescue the 230 School girls who were kidnapped in Nigeria",6160,"//d22r54gnmuhwmk.cloudfront.net/photos/0/ef/yd/XzEFydnZHLPTryp-556x313-cropped.jpg",null,7500,2014-04-27T05,2015-04-27T23,Unknown,Unknown,null,"""Bring Back Our Girls""","""http://api.change.org/organizations/bring_back_our_girls""}"
