petition id,title,status,url,overview,targets,,letter body,signature count,image url,category,goal,created at,end at,creator name,,creator url,organization name,organization url
,,,,,name,type,,,,,,,,First,Last

1300904,"Cowessess First Nation #73 Leadership & their Legal Counsel  No More Delays!","open","http://api.change.org/petitions/cowessess-first-nation-73-leadership-their-legal-counsel-no-more-delays-2","<p>The petition of concerned citizens of the Cowessess First Nation #73 draws to the attention of the elected Leadership of Cowessess First Nation #73 &amp; to the Legal Counsel of individual Cowessess First Nation #73 Councillors that there are serious concerns. Of upmost concern is the interruption of programs &amp; services,,," Please do not allow for further delays of this important Federal Court Case. We want this resolved now!",171,"//d22r54gnmuhwmk.cloudfront.net/photos/0/ae/qb/jJaeqbHhfrKQFfG-556x313-cropped.jpg","Human Rights",300,2013-09-13T21,2014-09-30T23,D,M,"""http://api.change.org/u/24479617""",null,null
