Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1422801,Jewish Communities Worldwide: Boycott "Rabbi" Yosef Mizrachi from our communities,open,http://api.change.org/petitions/jewish-communities-worldwide-boycott-rabbi-yosef-mizrachi-from-our-communities,<p>"Rabbi" Yosef Mizrachi is a 20 year veteran lecturer that goes around the world sponsored by big kiruv organizations trying to sell his distorted version of Tora Judaism.<br><br>He has made claims in his YouTube videos many outrageious vile comments including:<br>1. down syndrome and autistic children are reincarnations of sinners and criminals  here to suffer for 40 years.<br>2. the blind are reincarnated because they watched too many dirty movies in the past life</p> <p>3. secular women did not care about modesty before they were thrown into the ovens of the Nazis</p> <p>4. a mechalel shabbat damages his father's soul by saying kaddish for him</p> <p>and much much more....<br><br>(All of the above can be viewed on Youtube under the Profile of Dan Cohen.)<br><br>We  members of the Jewish communty  leaders  rabbis  hachamim say NO to allowing Yosef Mizrachi to spread his message in our communities. He does not represent Tora values  distorts halacha and hashgafa  almost always gives non sourced opinions  as well as talking in vile disrespectful tone to the kahal.</p>,Jewish Communities Worldwide,custom,Boycott "Rabbi" Yosef Mizrachi from our community,13,//d22r54gnmuhwmk.cloudfront.net/app-assets/petitions/show/default_petition-2dea4f8fdd8a3fa93201db8b1c7cf36d.png,None,100,2014-01-29T01:50:56Z,2015-01-29T23:59:59Z,Dana Cohen,http://api.change.org/u/77827236,None,None
