Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1314557,New Mexico Legislature: Amend the sex offender laws to state that no registered sex offender may live in a home with children present.,open,http://api.change.org/petitions/new-mexico-legislature-amend-the-sex-offender-laws-to-state-that-no-registered-sex-offender-may-live-in-a-home-with-children-present,<p>Current New Mexico law allows a convincted sex offender to live in a home with children present  unless the offender is on probation. This puts untold numbers of children at risk.</p>,lynn faulkner, Ms.,custom,Amend the sex offender laws to state that no registered sex offender may live in a home with children present.
,36,//d22r54gnmuhwmk.cloudfront.net/app-assets/petitions/show/default_petition-2dea4f8fdd8a3fa93201db8b1c7cf36d.png,None,100,2013-09-25T16:49:16Z,2014-09-25T23:59:59Z,Lynn Faulkner,http://api.change.org/u/6535327,None,None
