Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1493207,Lowering the ban System Competitive (CS:GO): We can make the CS:GO comp ban system better by the Community!,open,http://api.change.org/petitions/lowering-the-ban-system-competitive-cs-go-we-can-make-the-cs-go-comp-ban-system-better-by-the-community,<p>Who does not know the feeling of sadness when you get Ban from CS: GO Competitive for 7 DAYS!!!<br />I'm here because I'm getting banned  week after week  and it's tired!!<br />C'mon  Sign the petition  and we reduce the system to a max one-day ban.<br />Because it is tired of everyone which is annoying  so if we can get enough signatures  we can say to Valve system should lower the Ban.<br />So Register and start to distribute it to your friends :).<br />We will make the CS:GO Competitive 2 a better place.<br />Today  I got more time ban from Competitive  And it's happning Because the reason should get it for only half an hour  I got Disconnect with the internet shit and I could not go back  and suddenly  "Competitive Cooldown".<br />If you do not want to happen to you again Ban week!!!<br />Sign the petition and maybe win it.<br />Turn your signature into dozens more by sharing this petition and recruiting people you know to sign.<br /><br /></p>,Lowering the ban System Competitive (CS:GO),custom,We can make the CS:GO comp ban system better by the Community
Multiply your impact
Turn your signature into dozens more by sharing this petition and recruiting people you know to sign.,33,//d22r54gnmuhwmk.cloudfront.net/photos/6/qh/jr/mWQHjRDOLQuySmK-556x313-cropped.jpg,None,100,2014-04-15T21:48:19Z,2015-04-15T23:59:59Z,Yahav Eini,http://api.change.org/u/84611944,None,None
