Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1374197,Councillors at toronto city hall: retract the unconstitutional hiking of our home tax and raising of transit fairs while illegally stripping our elected mayors power,open,http://api.change.org/petitions/councillors-at-toronto-city-hall-retract-the-unconstitutional-hiking-of-our-home-tax-and-raising-of-transit-fairs-while-illegally-stripping-our-elected-mayors-power,<p>they have breached the holy bible of city hall "the constitution of canada.</p>  <p>if we allow them to continue we will be in trouble  we will see the "gravy train come back and the good sheople of toronto will pay for it. they think we are sheep and believe everything they propagate!! the mayor never stole a dime  never took a bribe  never squandered a penny </p>  <p>after a serious investigation into his business  professional and lets not forget personal what was the outcome? "he got stoned? dear God call the department of Homeland security!!</p>,[],[],retract the unconstitutional hiking of our home tax and raising of transit fairs while illegally stripping our elected mayors power,6,//d22r54gnmuhwmk.cloudfront.net/photos/2/kr/vp/xzKRvPBgWnwPunr-556x313-cropped.jpg,Economic Justice,100,2013-12-01T23:31:37Z,2014-12-01T23:59:59Z,President of Toronto ILUVTORONTO,http://api.change.org/u/26226688,None,None
