Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1482175,Cartoon Network: Restart/Reboot The Original Teen Titans Animated Series,open,http://api.change.org/petitions/cartoon-network-restart-reboot-the-original-teen-titans-animated-series,<p>The show was extremely well done and needs to come back.&nbsp;</p>,Warner Brothers,custom,The original Teen Titans is praised for its art style  comedic direction  and overall tone of the series. Rivaling even the likes of Avatar: The Last Airbender. Bringing back the series will bring many viewers back for Cartoon Network and may continue to add viewers if the show is even better then it's predecessor with the addition of talented writers. The opportunity should not missed on this show which is why it should be brought back.,13,//d22r54gnmuhwmk.cloudfront.net/photos/4/vg/ez/auvGezSnHqBCzDS-556x313-cropped.jpg,None,200000,2014-04-02T23:04:31Z,2015-04-02T23:59:59Z,Mohammed Bhuiyan,http://api.change.org/u/88272618,None,None
