Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
998503,Federal and Provincial leaders in Canada and Phillipine authorities: Intervene in the murder investigation of Harry Doyle,open,http://api.change.org/petitions/federal-and-provincial-leaders-in-canada-and-phillipine-authorities-intervene-in-the-murder-investigation-of-harry-doyle,<p>So that justice will be served promptly  and those accused will be prosecuted.</p>,Federal and Provincial leaders in Canada and Phillipine authorities,custom,Harry Doyle was murdered in the Philippines in Aug. 2012. His wife Jane was charged and the arrest warrant was issued in Aug. 2013. Jane fled to Canada very shortly after Harry was murdered. Jane knew she was being questioned and perhaps considered a suspect when she fled. At the time she fled Jane was pregnant  with what Police are saying  with the baby of Harry's bodyguard. The bodyguard has been charged and has been arrested. Please help speed the process of extradition of Jane Doyle. People want Justice.
,197,//d22r54gnmuhwmk.cloudfront.net/photos/7/ii/bv/RUiIbVpWZPAwTYs-556x313-cropped.jpg,Criminal Justice,200,2013-02-03T18:28:32Z,2015-02-14T23:59:59Z,Bonnie Clark Douglass,http://api.change.org/u/5506203,None,None
