Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1432400,Julie Plec and All The Writers of The Originals and The Vampire Diaries: We Will Never Give Up On Klaroline However Long It Takes Because Anyone Capable Of Love Is Capable Of being Saved,open,http://api.change.org/petitions/julie-plec-and-all-the-writers-of-the-originals-and-the-vampire-diaries-we-will-never-give-up-on-klaroline-however-long-it-takes-because-anyone-capable-of-love-is-capable-of-being-saved,<p><em>Dear The CW Network </em></p>  <p><em>I personally have always loved the connection between Candice Accola's Caroline Forbes and Joseph Morgan's Klaus Mikaelson. They have a beautiful once in a lifetime connection. Ever since there first scene in 3x11 "Our Town" I've never seen this before or since.There connection was instant magnetic  so compelling  breathtaking  chills all over and running down your spine kind of conncetion. The kind of Romance were u just jump up and scream I want more and thirst and crave for more and more. I speak for the whole Klaroline fandom and myself.</em></p>  <p><em>I feel we the fandom deserve crossovers at least. I understand that they are on seperate shows and have different things going on yes but  Our point is Klaroline is far from over period. Us supporters of both shows  The Originals  and The Vampire Diaries deserve more scenes between the two. Crossovers  and hopefully soon because I feel we deserve that at least. Maybe start with them talking on the phone. Not a text (actual Talking) to each other in a episode then more talking in upcoming episodes. So we at least get that to start off with then start crossovers.</em></p>  <p><em>Thats what this petition is about because we've been here for years keeping the ratings up watching loyally and waiting for our favorite couple to be together finally when it is right. Now since TVD100 it seems like its right because Caroline admitted all her feelings and desires for Klaus. Klaus has always chose her. He always said "Love Is A Vampires Greatest Weakness" But  When hes's with Caroline  Klaus surrendered his heart to Caroline for someone like Klaus that's deep because  with anyone else even his own siblings who hes been with for thousands of years he has never done that. He gave up Revenge for her  He's the only man who was interested in her and never said a horrible word about her.</em></p>  <p><em> He praises her She is his light and He is her light.Klaus also said in 4 x23 "I intend to be your last love However long it takes" There is so much potential with this couple I just would love to see where it goes and I know All of the Klaroliner's would as well. Please hear us out give There love a chance I think Caroline on The Originals would be good for her because shes so much more intelligent and is growing out and away from the Mystic Falls gang in my opinion. We could really get to see more of her in The Originals and really explore her charactor shes growing and with all the doppelganger stuff going on Theres not much time at all for her on The Vampire Diaries I want to see more of Caroline.They change each other in the most beautiful breathtaking way possible I've never seen that before ever.</em></p>  <p><em>&nbsp;It seems like Julie Plec doesnt want them together from what interviews I've read say. She say not right now &nbsp;but  I feel right now is perfect for them to at least be talking on the phone and have some kind of connection.So that's why Im petitioning this CW Network Please hear us out and really think about this because if something isnt done ratings Im sure will drop.Not because of me I watch both shows but other people just might stop I dont want that to happen but  I can't control what others do. I know there both two different shows  and they have different storylines but  I'm sure it wouldn't be that hard or impossible to move and change some things around since they both film at the same place in Atlanta.</em></p>  <p><em>We The Loyal Fans have made The Originals possible by watching Loyally every Tuesday at 8:00 pm &nbsp;and every Thursday at 8:00 pm as well and tweet about it all the time on Twitter. Just so the ratings would be sky &nbsp;high and now we have a full season of TheOriginals. Because of us loyal Fans of different charactors. I myself love Niklaus Mikaelson played by the amazing  talented  Joseph Morgan. He is the number one reason I watch hes brilliant and im so happy for him and his career now PLEASE HELP US CW NETWORK We just want to see alot more crossovers between both charactors We want more Caroline period. We deserve this at least because the shows wouldn't be anywhere without us fans. It just can't be over  it cant The romp in the woods seemed only like the beginning of the love story.We Klaroliner's are the biggest fandom there&nbsp;is.Thank&nbsp;you Jill.</em></p>  <p>&nbsp;</p>  <p><em>Sincerly [ Your name]</em></p>,[],[],Dear The CW Network 

I personally have always loved the connection between Candice Accola's Caroline Forbes and Joseph Morgan's Klaus Mikaelson. They have a beautiful once in a lifetime connection. Ever since there first scene in 3x11 "Our Town" I've never seen this before or since.There connection was instant magnetic  so compelling  breathtaking  chills all over and running down your spine kind of conncetion. The kind of Romance were u just jump up and scream I want more and thirst and crave for more and more. I speak for the whole Klaroline fandom and myself.

I feel we the fandom deserve crossovers at least. I understand that they are on seperate shows and have different things going on yes but  Our point is Klaroline is far from over period. Us supporters of both shows  The Originals  and The Vampire Diaries deserve more scenes between the two. Crossovers  and hopefully soon because I feel we deserve that at least. Maybe start with them talking on the phone. Not a text (actual Talking) to each other in a episode then more talking in upcoming episodes. So we at least get that to start off with then start crossovers.

Thats what this petition is about because we've been here for years keeping the ratings up watching loyally and waiting for our favorite couple to be together finally when it is right. Now since TVD100 it seems like its right because Caroline admitted all her feelings and desires for Klaus. Klaus has always chose her. He always said "Love Is A Vampires Greatest Weakness" But  When hes's with Caroline  Klaus surrendered his heart to Caroline for someone like Klaus that's deep because  with anyone else even his own siblings who hes been with for thousands of years he has never done that. He gave up Revenge for her  He's the only man who was interested in her and never said a horrible word about her.

He praises her She is his light and He is her light.Klaus also said in 4 x23 "I intend to be your last love However long it takes" There is so much potential with this couple I just would love to see where it goes and I know All of the Klaroliner's would as well. Please hear us out give There love a chance I think Caroline on The Originals would be good for her because shes so much more intelligent and is growing out and away from the Mystic Falls gang in my opinion. We could really get to see more of her in The Originals and really explore her charactor shes growing and with all the doppelganger stuff going on Theres not much time at all for her on The Vampire Diaries I want to see more of Caroline.They change each other in the most beautiful breathtaking way possible I've never seen that before ever.

 It seems like Julie Plec doesnt want them together from what interviews I've read say. She say not right now  but  I feel right now is perfect for them to at least be talking on the phone and have some kind of connection.So that's why Im petitioning this CW Network Please hear us out and really think about this because if something isnt done ratings Im sure will drop.Not because of me I watch both shows but other people just might stop I dont want that to happen but  I can't control what others do. I know there both two different shows  and they have different storylines but  I'm sure it wouldn't be that hard or impossible to move and change some things around since they both film at the same place in Atlanta.

We The Loyal Fans have made The Originals possible by watching Loyally every Tuesday at 8:00 pm  and every Thursday at 8:00 pm as well and tweet about it all the time on Twitter. Just so the ratings would be sky  high and now we have a full season of TheOriginals. Because of us loyal Fans of different charactors. I myself love Niklaus Mikaelson played by the amazing  talented  Joseph Morgan. He is the number one reason I watch hes brilliant and im so happy for him and his career now PLEASE HELP US CW NETWORK We just want to see alot more crossovers between both charactors We want more Caroline period. We deserve this at least because the shows wouldn't be anywhere without us fans. It just can't be over  it cant The romp in the woods seemed only like the beginning of the love story.We Klaroliner's are the biggest fandom there is.Thank you Jill.,107,//d22r54gnmuhwmk.cloudfront.net/photos/2/yd/pq/mSyDpqYbUglWMfL-556x313-cropped.jpg,None,20000,2014-02-08T09:41:03Z,2015-02-08T23:59:59Z,Jill  Kirchner,http://api.change.org/u/26947680,None,None
