Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1339434,Sign 2K Sports and the NFL Petition:  The gaming community needs and wants them to get back together so they can develop sports football videogames,open,http://api.change.org/petitions/sign-2k-sports-and-the-nfl-petition-the-gaming-community-needs-and-wants-them-to-get-back-together-so-they-can-develop-sports-football-videogames,<p>This is important because<strong> EA Sports</strong> has the rights to the <strong>NFL</strong> in a choke hole. &nbsp;We the fans should have the last say so in what sports games should be publish to the public. &nbsp;The last great football simulation game was <strong>NFL 2k5</strong> and everyone knows it! I mean there has been some pretty good Madden games over the years but it doesn't come close to what <strong>2k Sports</strong> produced in the past. Please sign my petition and help let the gaming industry know   &nbsp;give <strong>2k</strong> <strong>Sports</strong> back the <strong>NFL</strong> lincense for producing much better quality games. Thank You!</p>,[],[],Sign 2K Sports and the NFL Petition:  I want them to get back together so they can develop sports football videogames,20,//d22r54gnmuhwmk.cloudfront.net/photos/9/vg/cr/bovGCrVnNsJDmiS-556x313-cropped.jpg,None,100,2013-10-25T16:29:21Z,2014-10-25T23:59:59Z,Ameere Mayhew,http://api.change.org/u/66577986,None,None
