Petition ID,Title,Status,URL,Overview,Targets,,Letter Body,Signature Count,Image URL,Category,Goal,Created At,End At,Creator Name,Creator URL,Organization Name,Organization URL
,,,,,Name,Type
1348761,Rockstar Games: Rockstar, Tell us, When is the GTA V PC Release Date?,open,http://api.change.org/petitions/rockstar-games-rockstar-tell-us-when-is-the-gta-v-pc-release-date,<p>We gamers are really looking forward to a PC version of GTA V  other GTA games have PC versions  why not GTA V? We're all wondering when a PC version of GTA V will be released. So All Gamers STAND UP and lets make something happen!</p>,[],[],Rockstar  Tell us  When is the GTA V PC Release Date?
We all are wondering when the PC version of GTA V will be released. Tell us.,32,//d22r54gnmuhwmk.cloudfront.net/photos/2/nn/bp/ianNbPEFJNfXilv-556x313-cropped.jpg,None,100,2013-11-06T03:30:25Z,2014-11-06T23:59:59Z,OfficialFlipkid20 On YouTube,http://api.change.org/u/68150533,None,None
